Name,Time,Cumulative PnL
GroupOneStrategy,2020-Jan-03 15:00:31.955000,84.660477
GroupOneStrategy,2020-Jan-03 15:01:37.273000,84.506205
GroupOneStrategy,2020-Jan-03 15:02:59.448000,94.886205
GroupOneStrategy,2020-Jan-03 15:04:03.341000,98.386205
GroupOneStrategy,2020-Jan-03 15:05:21.355000,91.063422
GroupOneStrategy,2020-Jan-03 15:06:45.427000,90.634878
GroupOneStrategy,2020-Jan-03 15:07:52.756000,90.634878
GroupOneStrategy,2020-Jan-03 15:09:05.248000,91.360718
GroupOneStrategy,2020-Jan-03 15:10:17.194000,91.360718
GroupOneStrategy,2020-Jan-03 15:11:31.157000,91.360718
GroupOneStrategy,2020-Jan-03 15:12:40.257000,89.586648
GroupOneStrategy,2020-Jan-03 15:13:52.687000,89.586648
GroupOneStrategy,2020-Jan-03 15:14:52.825000,89.586648
GroupOneStrategy,2020-Jan-03 15:16:08.375000,89.586648
GroupOneStrategy,2020-Jan-03 15:17:22.250000,89.586648
GroupOneStrategy,2020-Jan-03 15:18:42.456000,89.466648
GroupOneStrategy,2020-Jan-03 15:19:49.307000,92.466648
GroupOneStrategy,2020-Jan-03 15:21:04.187000,98.966648
GroupOneStrategy,2020-Jan-03 15:22:05.854000,98.812466
GroupOneStrategy,2020-Jan-03 15:23:33.907000,100.692466
GroupOneStrategy,2020-Jan-03 15:24:48.420000,100.538238
GroupOneStrategy,2020-Jan-03 15:26:00.686000,100.538238
GroupOneStrategy,2020-Jan-03 15:27:03.420000,100.538238
GroupOneStrategy,2020-Jan-03 15:28:13.126000,100.538238
GroupOneStrategy,2020-Jan-03 15:29:13.852000,100.538238
GroupOneStrategy,2020-Jan-03 15:30:15.258000,100.538238
GroupOneStrategy,2020-Jan-03 15:31:23.465000,100.538238
GroupOneStrategy,2020-Jan-03 15:32:33.245000,102.418238
GroupOneStrategy,2020-Jan-03 15:33:46.386000,99.918238
GroupOneStrategy,2020-Jan-03 15:35:01.583000,100.264347
GroupOneStrategy,2020-Jan-03 15:36:12.506000,100.990456
GroupOneStrategy,2020-Jan-03 15:37:25.121000,100.990456
GroupOneStrategy,2020-Jan-03 15:38:30.865000,100.370456
GroupOneStrategy,2020-Jan-03 15:39:49.571000,100.096666
GroupOneStrategy,2020-Jan-03 15:41:02.445000,100.596666
GroupOneStrategy,2020-Jan-03 15:42:18.159000,100.442864
GroupOneStrategy,2020-Jan-03 15:43:24.773000,100.442864
GroupOneStrategy,2020-Jan-03 15:44:30.385000,101.049141
GroupOneStrategy,2020-Jan-03 15:45:31.792000,100.395429
GroupOneStrategy,2020-Jan-03 15:46:49.885000,100.395429
GroupOneStrategy,2020-Jan-03 15:47:52.808000,102.275429
GroupOneStrategy,2020-Jan-03 15:49:06.610000,100.275429
GroupOneStrategy,2020-Jan-03 15:50:07.169000,103.775429
GroupOneStrategy,2020-Jan-03 15:51:15.156000,106.275429
GroupOneStrategy,2020-Jan-03 15:52:20.834000,109.775429
GroupOneStrategy,2020-Jan-03 15:53:31.916000,112.775429
GroupOneStrategy,2020-Jan-03 15:54:56.938000,112.501459
GroupOneStrategy,2020-Jan-03 15:56:09.184000,114.347445
GroupOneStrategy,2020-Jan-03 15:57:21.304000,114.347445
GroupOneStrategy,2020-Jan-03 15:58:37.893000,114.347445
