StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
GroupOneStrategy,2019-Oct-15 14:09:01.191000,VXX,100,21.530000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833899,,FILL
GroupOneStrategy,2019-Oct-15 14:09:31.207000,VXX,-100,21.530000,0.168227,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833900,,FILL
GroupOneStrategy,2019-Oct-15 14:17:30.984000,VXX,100,21.480000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833901,,FILL
GroupOneStrategy,2019-Oct-15 14:18:19.463000,VXX,-100,21.500000,0.168160,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833902,,FILL
GroupOneStrategy,2019-Oct-15 14:19:05.832000,VXX,100,21.510000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833903,,FILL
GroupOneStrategy,2019-Oct-15 14:21:50.781000,VXX,-100,21.510000,0.168182,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833904,,FILL
GroupOneStrategy,2019-Oct-15 14:22:54.340000,VXX,100,21.510000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833905,,FILL
GroupOneStrategy,2019-Oct-15 14:25:51.270000,VXX,-100,21.475000,0.168104,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833906,,FILL
GroupOneStrategy,2019-Oct-15 14:30:18.474000,VXX,100,21.430000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833907,,FILL
GroupOneStrategy,2019-Oct-15 14:31:37.551000,VXX,-100,21.465000,0.168082,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833908,,FILL
GroupOneStrategy,2019-Oct-15 14:42:34.225000,VXX,100,21.445000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833909,,FILL
GroupOneStrategy,2019-Oct-15 14:42:34.369000,VXX,-100,21.445000,0.168037,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833910,,FILL
GroupOneStrategy,2019-Oct-15 14:42:58.728000,VXX,100,21.440000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833911,,FILL
GroupOneStrategy,2019-Oct-15 14:42:58.732000,VXX,-100,21.440000,0.168026,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833912,,FILL
GroupOneStrategy,2019-Oct-15 14:43:40.252000,VXX,100,21.450000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833913,,FILL
GroupOneStrategy,2019-Oct-15 14:44:30.384000,VXX,-100,21.410000,0.167958,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833914,,FILL
GroupOneStrategy,2019-Oct-15 14:47:11.663000,VXX,100,21.420000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833915,,FILL
GroupOneStrategy,2019-Oct-15 14:47:22.139000,VXX,-100,21.420000,0.167981,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833916,,FILL
GroupOneStrategy,2019-Oct-15 14:48:47.899000,VXX,100,21.410000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833917,,FILL
GroupOneStrategy,2019-Oct-15 14:48:54.486000,VXX,-100,21.410000,0.167958,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833918,,FILL
GroupOneStrategy,2019-Oct-15 14:49:00.881000,VXX,100,21.420000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833919,,FILL
GroupOneStrategy,2019-Oct-15 14:50:30.895000,VXX,-100,21.390000,0.167914,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833920,,FILL
GroupOneStrategy,2019-Oct-15 14:51:43.869000,VXX,100,21.375000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833921,,FILL
GroupOneStrategy,2019-Oct-15 14:52:13.742000,VXX,-100,21.390000,0.167914,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833922,,FILL
GroupOneStrategy,2019-Oct-15 14:52:20.301000,VXX,100,21.385000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833923,,FILL
GroupOneStrategy,2019-Oct-15 14:52:27.757000,VXX,-100,21.385000,0.167902,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833924,,FILL
GroupOneStrategy,2019-Oct-15 14:54:59.762000,VXX,100,21.365000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833925,,FILL
GroupOneStrategy,2019-Oct-15 14:55:01.242000,VXX,-100,21.365000,0.167858,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833926,,FILL
GroupOneStrategy,2019-Oct-15 14:57:19.138000,VXX,100,21.420000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833927,,FILL
GroupOneStrategy,2019-Oct-15 14:57:19.766000,VXX,-100,21.420000,0.167981,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833928,,FILL
GroupOneStrategy,2019-Oct-15 15:00:36.275000,VXX,100,21.420000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833929,,FILL
GroupOneStrategy,2019-Oct-15 15:01:07.996000,VXX,-100,21.430000,0.168003,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833930,,FILL
GroupOneStrategy,2019-Oct-15 15:02:37.788000,VXX,100,21.430000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833931,,FILL
GroupOneStrategy,2019-Oct-15 15:02:47.921000,VXX,-100,21.430000,0.168003,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833932,,FILL
GroupOneStrategy,2019-Oct-15 15:02:50.131000,VXX,100,21.430000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833933,,FILL
GroupOneStrategy,2019-Oct-15 15:06:50.882000,VXX,-100,21.430000,0.168003,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833934,,FILL
GroupOneStrategy,2019-Oct-15 15:09:31.905000,VXX,100,21.430000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833935,,FILL
GroupOneStrategy,2019-Oct-15 15:16:37.571000,VXX,-100,21.430000,0.168003,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833936,,FILL
GroupOneStrategy,2019-Oct-15 15:17:25.548000,VXX,100,21.430000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833937,,FILL
GroupOneStrategy,2019-Oct-15 15:24:53.292000,VXX,-100,21.480000,0.168115,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833938,,FILL
GroupOneStrategy,2019-Oct-15 15:36:04.207000,VXX,100,21.460000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833939,,FILL
GroupOneStrategy,2019-Oct-15 15:41:10.817000,VXX,-100,21.500000,0.168160,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833940,,FILL
